"name" "x" "y"
"5432" "יהודה יו\"ש     " 35.202801 32.137876
"5434" "חיפה           " 34.998893 32.81221
"5435" "ירושלים        " 35.22503 31.778048
"5436" "ירושלים        " 35.22503 31.778048
"5437" "בית שמש        " 34.9865 31.749906
"5439" "יהודה יו\"ש     " 35.202801 32.137876
"5440" "ירושלים        " 35.22503 31.778048
"5443" "חו\"ל           " 34.569085 32.103669
"5444" "ירושלים        " 35.22503 31.778048
"5446" "מעלה אדומים    " 35.298932 31.778916
"5447" "ירושלים        " 35.22503 31.778048
"5448" "יקנעם          " 35.114706 32.655431
"5454" "אשדוד          " 34.641074 31.801152
"5455" "פתח תקוה       " 34.885672 32.082321
"5456" "חו\"ל           " 34.569085 32.103669
"5464" "ירושלים        " 35.22503 31.778048
"5476" "ירושלים        " 35.22503 31.778048
"5489" "ירושלים        " 35.22503 31.778048
"5492" "תל אביב        " 34.780855 32.08414
"5493" "ראשון לציון    " 34.804046 31.964097
"5496" "מושבים בצפון   " 35.393488 33.038813
"5498" "יהודה יו\"ש     " 35.202801 32.137876
"5500" "רחובות         " 34.80856 31.898279
"5504" "מושב באזור ים  " 35.138604 31.747171
"5508" "קיבוצים מרכז   " 34.912106 32.245361
"5511" "תל אביב        " 34.780855 32.08414
"5515" "פתח תקוה       " 34.885672 32.082321
"5518" "חולון          " 34.768886 32.017187
"5520" "ירושלים        " 35.22503 31.778048
"5522" "רעננה          " 34.870963 32.180721
"5526" "תל אביב        " 34.780855 32.08414
"5528" "יהודי עירוני צפ" 35.471439 32.87383
"5530" "ירושלים        " 35.22503 31.778048
"5532" "כפר סבא        " 34.908101 32.172697
"5536" "גבעתיים        " 34.807827 32.068717
"5537" "ערד            " 35.212317 31.255861
"5540" "קיבוצים בדרום  " 31.761572 31.24007
"5541" "באר שבע        " 34.799743 31.249812
"5542" "יהודה יו\"ש     " 35.202801 32.137876
"5545" "חיפה           " 34.998893 32.81221
"5547" "מושבים בצפון   " 35.393488 33.038813
"5548" "מושבים בצפון   " 35.393488 33.038813
"5549" "קרית גת        " 34.766359 31.606971
"5550" "ירושלים        " 35.22503 31.778048
"5552" "מושב באזור ים  " 35.138604 31.747171
"5553" "קיבוצים בצפון  " 35.343336 32.891082
"5554" "יהודי כפרי צפון" 35.423523 32.701689
"5555" "קיבוצים בצפון  " 35.343336 32.891082
"5556" "ישוב עירוני מרכ" 34.858034 32.143758
"5558" "ישוב ערבי -חיפה" 35.185969 32.823044
"5559" "מושבים מרכז    " 34.927852 32.14133
"5562" "פתח תקוה       " 34.885672 32.082321
"5564" "קיבוצים מרכז   " 34.912106 32.245361
"5565" "תל אביב        " 34.780855 32.08414
"5566" "ראשון לציון    " 34.804046 31.964097
"5571" "ירושלים        " 35.22503 31.778048
"5574" "ישוב עירוני מרכ" 34.858034 32.143758
"5575" "תל אביב        " 34.780855 32.08414
"5576" "חולון          " 34.768886 32.017187
"5577" "רעננה          " 34.870963 32.180721
"5581" "קיבוצים מרכז   " 34.912106 32.245361
"5586" "כרמיאל         " 35.303332 32.920542
"5587" "ערד            " 35.212317 31.255861
"5588" "תל אביב        " 34.780855 32.08414
"5589" "גדרה           " 34.777226 31.816111
"5591" "יהודי כפרי צפון" 35.423523 32.701689
"5593" "כרמיאל         " 35.303332 32.920542
"5594" "חיפה           " 34.998893 32.81221
"5596" "קיבוצים בדרום  " 31.761572 31.24007
"5597" "מושבים בדרום   " 34.659469 31.452944
"5599" "בנימינה        " 34.953944 32.518909
"5600" "קיבוצים מרכז   " 34.912106 32.245361
"5601" "קיבוצים בצפון  " 35.343336 32.891082
"5602" "ירושלים        " 35.22503 31.778048
"5604" "קיבוצים בצפון  " 35.343336 32.891082
"5605" "ישוב כפרי דרום " 34.542387 31.237925
"5606" "ירושלים        " 35.22503 31.778048
"5608" "יהודי עירוני צפ" 35.471439 32.87383
"5610" "מושבים בדרום   " 34.659469 31.452944
"5612" "קיבוצים בדרום  " 31.761572 31.24007
"5615" "ירושלים        " 35.22503 31.778048
"5616" "ירושלים        " 35.22503 31.778048
"5618" "ירושלים        " 35.22503 31.778048
"5619" "רעננה          " 34.870963 32.180721
"5620" "ישוב כפרי - ת\"א" 34.75156 31.883905
"5621" "תל אביב        " 34.780855 32.08414
"5622" "ישוב עירוני מרכ" 34.858034 32.143758
"5624" "ירושלים        " 35.22503 31.778048
"5625" "רעננה          " 34.870963 32.180721
"5626" "ירושלים        " 35.22503 31.778048
"5627" "ירושלים        " 35.22503 31.778048
"5629" "ישוב עירוני י-ם" 35.147694 31.796781
"5631" "ירושלים        " 35.22503 31.778048
"5632" "יהודי כפרי ים  " 35.069167 31.761572
"5635" "מושבים בצפון   " 35.393488 33.038813
"5636" "ירושלים        " 35.22503 31.778048
"5640" "מושבים מרכז    " 34.927852 32.14133
"5641" "יהודי כפרי ים  " 35.069167 31.761572
"5642" "מודיעין        " 35.010207 31.891034
"5644" "ירושלים        " 35.22503 31.778048
"5645" "ירושלים        " 35.22503 31.778048
"5647" "תל אביב        " 34.780855 32.08414
"5648" "רמת השרון      " 34.84354 32.143673
"5649" "מושבים בדרום   " 34.659469 31.452944
"5650" "מושבים מרכז    " 34.927852 32.14133
"5651" "גדרה           " 34.777226 31.816111
"5652" "רחובות         " 34.80856 31.898279
"5653" "רחובות         " 34.80856 31.898279
"5655" "מושבים בדרום   " 34.659469 31.452944
"5656" "גבעת שמואל     " 34.848039 32.076953
"5657" "מושבים מרכז    " 34.927852 32.14133
"5658" "ראש העין       " 34.944364 32.097027
"5659" "ערד            " 35.212317 31.255861
"5661" "ירושלים        " 35.22503 31.778048
"5662" "ישוב עירוני דרו" 34.605792 31.34954
"5663" "ירושלים        " 35.22503 31.778048
"5664" "יהודי כפרי ים  " 35.069167 31.761572
"5665" "פתח תקוה       " 34.885672 32.082321
"5667" "כפר יונה       " 34.936298 32.318847
"5668" "מושבים מרכז    " 34.927852 32.14133
"5670" "רעננה          " 34.870963 32.180721
"5671" "הרצליה         " 34.844245 32.15898
"5672" "טבריה          " 35.539117 32.792095
"5677" "אשדוד          " 34.641074 31.801152
"5678" "ישוב כפרי דרום " 34.542387 31.237925
"5679" "אשדוד          " 34.641074 31.801152
"5680" "פתח תקוה       " 34.885672 32.082321
"5681" "יבנה           " 34.745256 31.873717
"5683" "ירושלים        " 35.22503 31.778048
"5685" "קיבוצים מרכז   " 34.912106 32.245361
"5689" "אשקלון         " 34.563866 31.665514
"5690" "רחובות         " 34.80856 31.898279
"5692" "ראשון לציון    " 34.804046 31.964097
"5694" "רחובות         " 34.80856 31.898279
"5695" "ישוב כפרי דרום " 34.542387 31.237925
"5696" "רמת השרון      " 34.84354 32.143673
"5700" "רמלה           " 34.868695 31.930917
"5704" "קיבוצים בצפון  " 35.343336 32.891082
"5706" "שוהם           " 34.942531 31.996923
"5707" "ישוב עירוני מרכ" 34.858034 32.143758
"5708" "רחובות         " 34.80856 31.898279
"5710" "הרצליה         " 34.844245 32.15898
"5712" "ישוב עירוני מרכ" 34.858034 32.143758
"5713" "שוהם           " 34.942531 31.996923
"5714" "אשקלון         " 34.563866 31.665514
"5716" "חיפה           " 34.998893 32.81221
"5717" "חיפה           " 34.998893 32.81221
"5720" "כפר סבא        " 34.908101 32.172697
"5721" "ירושלים        " 35.22503 31.778048
"5723" "ירושלים        " 35.22503 31.778048
"5724" "ירושלים        " 35.22503 31.778048
"5725" "ירושלים        " 35.22503 31.778048
"5726" "מודיעין        " 35.010207 31.891034
"5728" "מודיעין        " 35.010207 31.891034
"5733" "ירושלים        " 35.22503 31.778048
"5734" "יהודה יו\"ש     " 35.202801 32.137876
"5736" "רעננה          " 34.870963 32.180721
"5737" "קיבוצים בצפון  " 35.343336 32.891082
"5739" "רחובות         " 34.80856 31.898279
"5741" "מושבים בצפון   " 35.393488 33.038813
"5743" "חולון          " 34.768886 32.017187
"5744" "מודיעין        " 35.010207 31.891034
"5746" "זכרון יעקב     " 34.951516 32.574072
"5747" "פרדס חנה       " 34.975445 32.470015
"5749" "יהודי כפרי ים  " 35.069167 31.761572
"5750" "נס ציונה       " 34.801026 31.928917
"5751" "מושב באזור ים  " 35.138604 31.747171
"5752" "ישוב עירוני י-ם" 35.147694 31.796781
"5753" "קרית מלאכי     " 34.740356 31.723211
"5754" "ירושלים        " 35.22503 31.778048
"5755" "בית שמש        " 34.9865 31.749906
"5756" "יהודי כפרי צפון" 35.423523 32.701689
"5757" "מושבים בצפון   " 35.393488 33.038813
"5761" "חולון          " 34.768886 32.017187
"5766" "הרצליה         " 34.844245 32.15898
"5768" "מושבים מרכז    " 34.927852 32.14133
"5769" "מושבים מרכז    " 34.927852 32.14133
"5770" "קרית ים        " 35.067982 32.847951
"5771" "רמת גן         " 34.814124 32.082264
"5773" "קרית אונו      " 34.858882 32.054731
"5774" "ראשון לציון    " 34.804046 31.964097
"5775" "רמת השרון      " 34.84354 32.143673
"5778" "מושבים מרכז    " 34.927852 32.14133
"5779" "אשקלון         " 34.563866 31.665514
"5781" "מושב באזור ים  " 35.138604 31.747171
"5783" "תל אביב        " 34.780855 32.08414
"5786" "קרית גת        " 34.766359 31.606971
"5787" "רמת גן         " 34.814124 32.082264
"5788" "ירושלים        " 35.22503 31.778048
"5789" "קרית אונו      " 34.858882 32.054731
"5790" "הוד השרון      " 34.897556 32.155538
"5794" "עכו            " 35.071334 32.925019
"5795" "נתניה          " 34.856615 32.328572
"5798" "כפר סבא        " 34.908101 32.172697
"5801" "ישוב כפרי דרום " 34.542387 31.237925
"5802" "רמת גן         " 34.814124 32.082264
"5803" "כפר סבא        " 34.908101 32.172697
"5804" "כפר סבא        " 34.908101 32.172697
"5805" "ישוב עירוני מרכ" 34.858034 32.143758
"5806" "כפר סבא        " 34.908101 32.172697
"5807" "אשדוד          " 34.641074 31.801152
"5808" "חדרה           " 34.913625 32.435123
"5809" "רעננה          " 34.870963 32.180721
"5811" "אור יהודה      " 34.846103 32.030054
"5812" "ישוב כפרי - ת\"א" 34.75156 31.883905
"5814" "אשקלון         " 34.563866 31.665514
"5816" "קיבוצים בצפון  " 35.343336 32.891082
"5817" "תל אביב        " 34.780855 32.08414
"5818" "מעלה אדומים    " 35.298932 31.778916
"5819" "מושבים מרכז    " 34.927852 32.14133
"5820" "יבנה           " 34.745256 31.873717
"5821" "הרצליה         " 34.844245 32.15898
"5822" "שוהם           " 34.942531 31.996923
"5823" "רחובות         " 34.80856 31.898279
"5825" "ישוב עירוני דרו" 34.605792 31.34954
"5826" "ראשון לציון    " 34.804046 31.964097
"5828" "חדרה           " 34.913625 32.435123
"5829" "גבעתיים        " 34.807827 32.068717
"5831" "נתניה          " 34.856615 32.328572
"5832" "אשקלון         " 34.563866 31.665514
"5833" "חיפה           " 34.998893 32.81221
"5834" "מושבים בצפון   " 35.393488 33.038813
"5835" "נס ציונה       " 34.801026 31.928917
"5836" "קיבוצים בדרום  " 31.761572 31.24007
"5837" "ישוב כפרי - ת\"א" 34.75156 31.883905
"5838" "גן יבנה        " 34.708732 31.787005
"5839" "מושבים מרכז    " 34.927852 32.14133
"5842" "באר שבע        " 34.799743 31.249812
"5843" "תל אביב        " 34.780855 32.08414
"5844" "מושבים בדרום   " 34.659469 31.452944
"5845" "מושבים מרכז    " 34.927852 32.14133
"5847" "גבעת שמואל     " 34.848039 32.076953
"5848" "ירושלים        " 35.22503 31.778048
"5849" "רמת גן         " 34.814124 32.082264
"5851" "ירושלים        " 35.22503 31.778048
"5852" "תל אביב        " 34.780855 32.08414
"5853" "תל אביב        " 34.780855 32.08414
"5855" "מודיעין        " 35.010207 31.891034
"5858" "ראשון לציון    " 34.804046 31.964097
"5860" "נצרת           " 35.295624 32.700535
"5861" "ישוב עירוני מרכ" 34.858034 32.143758
"5863" "רחובות         " 34.80856 31.898279
"5864" "יהודה יו\"ש     " 35.202801 32.137876
"5865" "ראשון לציון    " 34.804046 31.964097
"5866" "רחובות         " 34.80856 31.898279
"5868" "מושבים מרכז    " 34.927852 32.14133
"5873" "קלנסווה        " 34.983105 32.285573
"5874" "רהט            " 34.75813 31.392174
"5877" "ראשון לציון    " 34.804046 31.964097
"5879" "ירושלים        " 35.22503 31.778048
"5881" "מודיעין        " 35.010207 31.891034
"5882" "יהודה יו\"ש     " 35.202801 32.137876
"5883" "בקה אל גרבייה  " 35.039043 32.41781
"5885" "ירושלים        " 35.22503 31.778048
"5889" "אשקלון         " 34.563866 31.665514
"5890" "נצרת           " 35.295624 32.700535
"5891" "רחובות         " 34.80856 31.898279
"5893" "ישוב ערבי -חיפה" 35.185969 32.823044
"5896" "מודיעין        " 35.010207 31.891034
"5898" "מודיעין        " 35.010207 31.891034
"5900" "נצרת           " 35.295624 32.700535
"5901" "נצרת           " 35.295624 32.700535
"5903" "אשדוד          " 34.641074 31.801152
"5904" "ערד            " 35.212317 31.255861
"5905" "קרית גת        " 34.766359 31.606971
"5906" "לוד            " 34.896132 31.948121
"5908" "מושבים בדרום   " 34.659469 31.452944
"5909" "קיבוצים בדרום  " 31.761572 31.24007
"5912" "בת ים          " 34.741372 32.016188
"5913" "ראשון לציון    " 34.804046 31.964097
"5916" "חולון          " 34.768886 32.017187
"5919" "קרית ביאליק    " 35.086391 32.831946
"5920" "חיפה           " 34.998893 32.81221
"5922" "באקה ג'ת       " 35.038548 32.397982
"5923" "רמת גן         " 34.814124 32.082264
"5925" "יקנעם          " 35.114706 32.655431
"5927" "חיפה           " 34.998893 32.81221
"5929" "בית ג'אן       " 35.380913 32.965115
"5935" "נצרת           " 35.295624 32.700535
"5938" "סחנין          " 35.294872 32.864948
"5939" "אילת           " 34.951129 29.555283
"5942" "שפרעם          " 35.170809 32.805161
"5943" "ישוב ערבי -חיפה" 35.185969 32.823044
"5946" "רעננה          " 34.870963 32.180721
"5948" "בקה אל גרבייה  " 35.039043 32.41781
"5949" "טייבה          " 35.005433 32.269378
"5952" "אום אל פחם     " 35.148305 32.517126
"5954" "כפר קרע        " 35.053865 32.505705
"5955" "ישוב ערבי מרכז " 34.969102 32.124504
"5957" "ריינה          " 35.315915 32.723061
"5961" "בית שמש        " 34.9865 31.749906
"5963" "קדימה-צורן     " 34.91802 32.276892
"5964" "תל אביב        " 34.780855 32.08414
"5968" "ישוב ערבי -חיפה" 35.185969 32.823044
"5971" "ירושלים        " 35.22503 31.778048
"5972" "חיפה           " 34.998893 32.81221
"5973" "נצרת           " 35.295624 32.700535
"5975" "יהודי כפרי ים  " 35.069167 31.761572
"5977" "כפר קרע        " 35.053865 32.505705
"5979" "טמרה           " 35.207113 32.851152
"5980" "רחובות         " 34.80856 31.898279
"5986" "בקה אל גרבייה  " 35.039043 32.41781
"5989" "תל אביב        " 34.780855 32.08414
"5991" "באקה ג'ת       " 35.038548 32.397982
"5998" "ישובים דרוזים  " 35.753931 33.14638
"5999" "בקה אל גרבייה  " 35.039043 32.41781
"6003" "כפר קרע        " 35.053865 32.505705
"6005" "אור יהודה      " 34.846103 32.030054
"6012" "באקה ג'ת       " 35.038548 32.397982
"6013" "באקה ג'ת       " 35.038548 32.397982
"6015" "אשדוד          " 34.641074 31.801152
"6017" "חיפה           " 34.998893 32.81221
"6018" "רמלה           " 34.868695 31.930917
"6020" "לוד            " 34.896132 31.948121
"6026" "קלנסווה        " 34.983105 32.285573
"6027" "ישוב ערבי מרכז " 34.969102 32.124504
"6030" "טייבה          " 35.005433 32.269378
"6035" "טייבה          " 35.005433 32.269378
"6039" "טייבה          " 35.005433 32.269378
"6041" "אשדוד          " 34.641074 31.801152
"6042" "טייבה          " 35.005433 32.269378
"6043" "טייבה          " 35.005433 32.269378
"6044" "טירה           " 34.954584 32.234119
"6046" "קלנסווה        " 34.983105 32.285573
"6051" "יהודה יו\"ש     " 35.202801 32.137876
"6052" "יהודה יו\"ש     " 35.202801 32.137876
"6053" "מעלה אדומים    " 35.298932 31.778916
"6054" "פתח תקוה       " 34.885672 32.082321
"6058" "יפיע           " 35.275351 32.687022
"6059" "כפר כנא        " 35.339419 32.747384
"6061" "ירושלים המזרחית" 35.240078 31.785545
"6065" "ירושלים        " 35.22503 31.778048
"6067" "ישוב ערבי -חיפה" 35.185969 32.823044
"6068" "מעלה אדומים    " 35.298932 31.778916
"6069" "מג'אר          " 35.405619 32.88893
"6070" "ירושלים        " 35.22503 31.778048
"6071" "ירושלים        " 35.22503 31.778048
"6072" "ערערה          " 35.09751 32.493125
"6073" "קיבוצים בצפון  " 35.343336 32.891082
"6075" "פתח תקוה       " 34.885672 32.082321
"6078" "רמת גן         " 34.814124 32.082264
"6079" "קיבוצים מרכז   " 34.912106 32.245361
"6080" "גדרה           " 34.777226 31.816111
"6081" "נצרת עילית     " 35.316963 32.708633
"6082" "בת ים          " 34.741372 32.016188
"6085" "בת ים          " 34.741372 32.016188
"6086" "ראשון לציון    " 34.804046 31.964097
"6088" "מעלה אדומים    " 35.298932 31.778916
"6092" "טבריה          " 35.539117 32.792095
"6096" "ירושלים        " 35.22503 31.778048
"6097" "ראשון לציון    " 34.804046 31.964097
"6098" "יהודה יו\"ש     " 35.202801 32.137876
"6099" "קרית טבעון     " 35.126978 32.716636
"6100" "ראשון לציון    " 34.804046 31.964097
"6101" "חיפה           " 34.998893 32.81221
"6103" "ירושלים        " 35.22503 31.778048
"6104" "חיפה           " 34.998893 32.81221
"6105" "תל אביב        " 34.780855 32.08414
"6106" "כפר יונה       " 34.936298 32.318847
"6108" "חיפה           " 34.998893 32.81221
"6109" "מושבים בצפון   " 35.393488 33.038813
"6111" "בית שמש        " 34.9865 31.749906
"6113" "קיבוצים מרכז   " 34.912106 32.245361
"6114" "חדרה           " 34.913625 32.435123
"6116" "קדימה-צורן     " 34.91802 32.276892
"6117" "קרית טבעון     " 35.126978 32.716636
"6118" "חיפה           " 34.998893 32.81221
"6119" "באר שבע        " 34.799743 31.249812
"6121" "חיפה           " 34.998893 32.81221
"6122" "ירושלים        " 35.22503 31.778048
"6124" "רמת גן         " 34.814124 32.082264
"6125" "רחובות         " 34.80856 31.898279
"6128" "תל אביב        " 34.780855 32.08414
"6130" "חדרה           " 34.913625 32.435123
"6131" "ירושלים        " 35.22503 31.778048
"6132" "מושבים בצפון   " 35.393488 33.038813
"6133" "יהודי כפרי חיפה" 35.039857 32.602837
"6134" "קיבוצים - חיפה " 35.141231 32.678067
"6135" "תל אביב        " 34.780855 32.08414
"6136" "קיבוצים בצפון  " 35.343336 32.891082
"6137" "כפר סבא        " 34.908101 32.172697
"6138" "רמת גן         " 34.814124 32.082264
"6139" "זכרון יעקב     " 34.951516 32.574072
"6140" "רחובות         " 34.80856 31.898279
"6141" "יהודי עירוני צפ" 35.471439 32.87383
"6142" "רעננה          " 34.870963 32.180721
"6144" "נס ציונה       " 34.801026 31.928917
"6146" "ירושלים        " 35.22503 31.778048
"6148" "הוד השרון      " 34.897556 32.155538
"6149" "ישוב עירוני דרו" 34.605792 31.34954
"6150" "חולון          " 34.768886 32.017187
"6151" "חדרה           " 34.913625 32.435123
"6153" "יהודי כפרי צפון" 35.423523 32.701689
"6156" "בת ים          " 34.741372 32.016188
"6158" "פתח תקוה       " 34.885672 32.082321
"6160" "באר שבע        " 34.799743 31.249812
"6161" "קיבוצים בדרום  " 31.761572 31.24007
"6164" "באר שבע        " 34.799743 31.249812
"6165" "קיבוצים בדרום  " 31.761572 31.24007
"6166" "קיבוצים מרכז   " 34.912106 32.245361
"6168" "קיבוצים בדרום  " 31.761572 31.24007
"6169" "תל אביב        " 34.780855 32.08414
"6170" "מושבים בצפון   " 35.393488 33.038813
"6172" "יבנה           " 34.745256 31.873717
"6173" "ירושלים        " 35.22503 31.778048
"6174" "מעלה אדומים    " 35.298932 31.778916
"6175" "יהודי כפרי ים  " 35.069167 31.761572
"6176" "ירושלים        " 35.22503 31.778048
"6177" "יהודה יו\"ש     " 35.202801 32.137876
"6178" "קיבוצים בדרום  " 31.761572 31.24007
"6179" "ערד            " 35.212317 31.255861
"6180" "ירושלים        " 35.22503 31.778048
"6181" "יהודה יו\"ש     " 35.202801 32.137876
"6182" "חיפה           " 34.998893 32.81221
"6183" "יהודי כפרי צפון" 35.423523 32.701689
"6184" "מושבים בצפון   " 35.393488 33.038813
"6188" "יהודי כפרי צפון" 35.423523 32.701689
"6189" "תל אביב        " 34.780855 32.08414
"6190" "חיפה           " 34.998893 32.81221
"6194" "יהודי עירוני צפ" 35.471439 32.87383
"6195" "יהודי כפרי חיפה" 35.039857 32.602837
"6196" "כרמיאל         " 35.303332 32.920542
"6198" "יהודי כפרי צפון" 35.423523 32.701689
"6200" "ירושלים        " 35.22503 31.778048
"6201" "ירושלים        " 35.22503 31.778048
"6202" "קיבוצים בדרום  " 31.761572 31.24007
"6203" "תל אביב        " 34.780855 32.08414
"6205" "כפר סבא        " 34.908101 32.172697
"6206" "תל אביב        " 34.780855 32.08414
"6207" "בת ים          " 34.741372 32.016188
"6208" "תל אביב        " 34.780855 32.08414
"6209" "יהודי כפרי ים  " 35.069167 31.761572
"6211" "ראשון לציון    " 34.804046 31.964097
"6212" "ישוב עירוני דרו" 34.605792 31.34954
"6213" "בנימינה        " 34.953944 32.518909
"6215" "יהודה יו\"ש     " 35.202801 32.137876
"6216" "ישוב כפרי דרום " 34.542387 31.237925
"6219" "ישוב עירוני י-ם" 35.147694 31.796781
"6220" "ירושלים        " 35.22503 31.778048
"6222" "מושבים מרכז    " 34.927852 32.14133
"6223" "רעננה          " 34.870963 32.180721
"6226" "הרצליה         " 34.844245 32.15898
"6227" "הרצליה         " 34.844245 32.15898
"6228" "הרצליה         " 34.844245 32.15898
"6231" "כפר סבא        " 34.908101 32.172697
"6232" "הרצליה         " 34.844245 32.15898
"6233" "מושבים בצפון   " 35.393488 33.038813
"6234" "רעננה          " 34.870963 32.180721
"6235" "ירושלים        " 35.22503 31.778048
"6237" "נהריה          " 35.095572 33.008894
"6240" "תל אביב        " 34.780855 32.08414
"6243" "קיבוצים בצפון  " 35.343336 32.891082
"6245" "תל אביב        " 34.780855 32.08414
"6246" "נשר            " 35.044882 32.770799
"6250" "ישוב עירוני דרו" 34.605792 31.34954
"6252" "כפר סבא        " 34.908101 32.172697
"6254" "יהודי כפרי צפון" 35.423523 32.701689
"6255" "רמת גן         " 34.814124 32.082264
"6256" "ראשון לציון    " 34.804046 31.964097
"6257" "רחובות         " 34.80856 31.898279
"6258" "בנימינה        " 34.953944 32.518909
"6259" "פרדס חנה       " 34.975445 32.470015
"6262" "קיבוצים - חיפה " 35.141231 32.678067
"6263" "קרית אתא       " 35.119802 32.809432
"6264" "מודיעין        " 35.010207 31.891034
"6266" "רחובות         " 34.80856 31.898279
"6267" "מודיעין        " 35.010207 31.891034
"6268" "מושבים מרכז    " 34.927852 32.14133
"6269" "מעלה אדומים    " 35.298932 31.778916
"6270" "מודיעין        " 35.010207 31.891034
"6272" "חיפה           " 34.998893 32.81221
"6274" "חיפה           " 34.998893 32.81221
"6276" "מושבים חיפה    " 35.076596 32.775839
"6277" "רחובות         " 34.80856 31.898279
"6278" "מעלה אדומים    " 35.298932 31.778916
"6280" "מושבים חיפה    " 35.076596 32.775839
"6281" "קיבוצים בצפון  " 35.343336 32.891082
"6282" "מושבים בדרום   " 34.659469 31.452944
"6284" "תל אביב        " 34.780855 32.08414
"6285" "מעלה אדומים    " 35.298932 31.778916
"6286" "יהודי כפרי ים  " 35.069167 31.761572
"6287" "יהודי כפרי ים  " 35.069167 31.761572
"6289" "מעלה אדומים    " 35.298932 31.778916
"6291" "יהודה יו\"ש     " 35.202801 32.137876
"6292" "רחובות         " 34.80856 31.898279
"6293" "אשקלון         " 34.563866 31.665514
"6294" "ירושלים        " 35.22503 31.778048
"6295" "אילת           " 34.951129 29.555283
"6297" "מושבים בדרום   " 34.659469 31.452944
"6298" "ערבה           " 35.336221 32.853736
"6299" "מושבים בדרום   " 34.659469 31.452944
"6300" "מושב באזור ים  " 35.138604 31.747171
"6302" "ירושלים        " 35.22503 31.778048
"6303" "מושבים בצפון   " 35.393488 33.038813
"6304" "מושבים מרכז    " 34.927852 32.14133
"6305" "ירושלים        " 35.22503 31.778048
"6306" "מושב באזור ים  " 35.138604 31.747171
"6308" "נתניה          " 34.856615 32.328572
"6310" "בת ים          " 34.741372 32.016188
"6311" "באר שבע        " 34.799743 31.249812
"6313" "תל אביב        " 34.780855 32.08414
"6315" "חולון          " 34.768886 32.017187
"6316" "הרצליה         " 34.844245 32.15898
"6317" "ירושלים        " 35.22503 31.778048
"6318" "ירושלים        " 35.22503 31.778048
"6319" "אשקלון         " 34.563866 31.665514
"6320" "קיבוצים בדרום  " 31.761572 31.24007
"6322" "רמת גן         " 34.814124 32.082264
"6325" "שוהם           " 34.942531 31.996923
"6327" "שוהם           " 34.942531 31.996923
"6328" "רמת גן         " 34.814124 32.082264
"6332" "מושבים מרכז    " 34.927852 32.14133
"6333" "מודיעין        " 35.010207 31.891034
"6334" "ראש העין       " 34.944364 32.097027
"6337" "רמלה           " 34.868695 31.930917
"6338" "שוהם           " 34.942531 31.996923
"6339" "ישוב עירוני מרכ" 34.858034 32.143758
"6344" "באר שבע        " 34.799743 31.249812
"6345" "תל אביב        " 34.780855 32.08414
"6347" "חולון          " 34.768886 32.017187
"6348" "חדרה           " 34.913625 32.435123
"6351" "מושבים בדרום   " 34.659469 31.452944
"6352" "זכרון יעקב     " 34.951516 32.574072
"6355" "קרית אתא       " 35.119802 32.809432
"6356" "חיפה           " 34.998893 32.81221
"6358" "מושב באזור ים  " 35.138604 31.747171
"6360" "חיפה           " 34.998893 32.81221
"6361" "ראשון לציון    " 34.804046 31.964097
"6362" "ראשון לציון    " 34.804046 31.964097
"6369" "מגדל העמק      " 35.239093 32.67802
"6372" "חולון          " 34.768886 32.017187
"6373" "רחובות         " 34.80856 31.898279
"6374" "אשקלון         " 34.563866 31.665514
"6375" "מושבים בדרום   " 34.659469 31.452944
"6376" "חיפה           " 34.998893 32.81221
"6377" "פרדס חנה       " 34.975445 32.470015
"6378" "כפר יונה       " 34.936298 32.318847
"6382" "ישוב עירוני מרכ" 34.858034 32.143758
"6383" "מודיעין        " 35.010207 31.891034
"6386" "מושבים בדרום   " 34.659469 31.452944
"6388" "רחובות         " 34.80856 31.898279
"6390" "יהוד           " 34.888095 32.031092
"6391" "חולון          " 34.768886 32.017187
"6393" "מודיעין        " 35.010207 31.891034
"6394" "ירושלים המזרחית" 35.240078 31.785545
"6395" "תל אביב        " 34.780855 32.08414
"6396" "ירושלים        " 35.22503 31.778048
"6397" "פתח תקוה       " 34.885672 32.082321
"6399" "חיפה           " 34.998893 32.81221
"6400" "פרדס חנה       " 34.975445 32.470015
"6401" "גדרה           " 34.777226 31.816111
"6402" "תל אביב        " 34.780855 32.08414
"6404" "רמת גן         " 34.814124 32.082264
"6405" "יהודי כפרי ים  " 35.069167 31.761572
"6407" "מושבים בדרום   " 34.659469 31.452944
"6408" "ירושלים        " 35.22503 31.778048
"6409" "רחובות         " 34.80856 31.898279
"6411" "הוד השרון      " 34.897556 32.155538
"6412" "מודיעין        " 35.010207 31.891034
"6414" "ירושלים        " 35.22503 31.778048
"6415" "יהוד           " 34.888095 32.031092
"6416" "מודיעין        " 35.010207 31.891034
"6417" "ראשון לציון    " 34.804046 31.964097
"6418" "מג'אר          " 35.405619 32.88893
"6419" "יהודי כפרי צפון" 35.423523 32.701689
"6420" "חיפה           " 34.998893 32.81221
"6422" "יהודה יו\"ש     " 35.202801 32.137876
"6424" "בת ים          " 34.741372 32.016188
"6426" "רחובות         " 34.80856 31.898279
"6427" "יהודי כפרי ים  " 35.069167 31.761572
"6429" "גן יבנה        " 34.708732 31.787005
"6431" "קרית גת        " 34.766359 31.606971
"6432" "באר שבע        " 34.799743 31.249812
"6433" "ישוב עירוני מרכ" 34.858034 32.143758
